Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num.1,Pct.1,Num.2,Pct.2,Status,Name,Birthday,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Rt,Yds.1,Y/Rt,TD.1,Fmb,FL,FF,FR,Yds.2,TD.2,Att,Y/A,Pts,TD.3,Int,PD,Yds.3,TD.4,Sfty,Ret,Y/R.1,Yds.4,2PM,Cmp,Att.1,Cmp%,Rate,Y/A.1,AY/A,Yds.5,TD.5,Yds.6,TD.6,Sk.1,Int.1,Yds.7,TD.7,XPM,XPA,XP%,FGM,FGA,FG%,Pnt,Y/P,Blck
54.0,2002.0,2002-10-20,6.0,7.0,25.329,PHI,"",TAM,W 20-10,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,127,"",1,0.0%,"","",17,"",1,1,1,0,0,4,0,25,5.08,6,1,1,"",0,0,"","","",0,"",12,6,48.00,59.9,0.67,4.08,"","","","","","","","","","","","","","","","",""
55.0,2002.0,2002-10-28,7.0,8.0,25.337,PHI,"",NYG,W 17-3,*,1,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,137,"",0,0.0%,"","",10,"",1,0,"",0,0,107,0,30,4.57,6,1,0,"",0,0,"","","",0,"",14,8,46.67,60.0,13.38,4.57,"","","","","","","","","","","","","","","","",""
56.0,2002.0,2002-11-03,8.0,9.0,25.343,PHI,@,CHI,W 19-13,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,209,"",0,0.0%,"","",17,"",1,0,"",0,0,46,0,33,6.33,6,1,1,"",0,0,"","","",0,"",18,9,54.55,61.3,5.11,4.97,"","","","","","","","","","","","","","","","",""
57.0,2002.0,2002-11-10,9.0,10.0,25.35,PHI,"",IND,L 13-35,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,1,0,281,"",1,0.0%,0.00,"",12,"",0,2,2,0,0,62,0,47,5.98,0,0,0,"",0,0,"","","",0,"",27,7,57.45,82.0,8.86,6.40,"","","","","","","","","","","","","","","","",""
58.0,2002.0,2002-11-17,10.0,11.0,25.357,PHI,"",ARI,W 38-14,*,1,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,255,"",4,0.0%,"","",5,"",0,1,1,0,0,0,0,25,10.20,0,0,1,"",0,0,"","","",0,"",20,0,80.00,132.1,"",11.60,"","","","","","","","","","","","","","","","",""
65.0,2003.0,2003-09-08,1.0,1.0,26.287,PHI,"",TAM,L 0-17,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,148,"",0,0.0%,"","",24,"",0,1,0,0,0,55,0,36,4.11,0,0,1,"",0,0,"","","",0,"",19,5,52.78,51.6,11.00,2.86,"","","","","","","","","","","","","","","","",""
66.0,2003.0,2003-09-14,2.0,2.0,26.293,PHI,"",NWE,L 10-31,*,8,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,186,"",0,0.0%,"","",43,"",0,3,2,0,1,54,0,46,4.04,0,0,2,"",0,0,"","","",0,"",18,5,39.13,33.4,10.80,2.09,"","","","","","","","","","","","","","","","",""
67.0,2003.0,2003-09-28,3.0,4.0,26.307,PHI,@,BUF,W 23-13,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,173,"",0,0.0%,"","",14,"",0,0,"",0,0,47,0,29,5.97,0,0,0,"",0,0,"","","",0,"",18,9,62.07,78.7,5.22,5.97,"","","","","","","","","","","","","","","","",""
68.0,2003.0,2003-10-05,4.0,5.0,26.314,PHI,"",WAS,W 27-25,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,157,"",1,0.0%,"","",17,"",0,1,0,0,0,18,0,30,5.23,0,0,2,"",0,0,"","","",-6,"",16,7,53.33,51.7,2.57,2.90,"","","","","","","","","","","","","","","","",""
69.0,2003.0,2003-10-12,5.0,6.0,26.321,PHI,@,DAL,L 21-23,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,126,"",1,0.0%,"","",11,"",0,2,1,0,1,0,0,26,4.85,0,0,0,"",0,0,"","","",0,"",11,6,42.31,70.4,0.00,5.62,"","","","","","","","","","","","","","","","",""
70.0,2003.0,2003-10-19,6.0,7.0,26.328,PHI,@,NYG,W 14-10,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,64,"",0,0.0%,"","",17,"",0,2,0,0,0,-1,0,23,2.78,0,0,1,"",0,0,"","","",0,"",9,3,39.13,29.1,-0.33,0.83,"","","","","","","","","","","","","","","","",""
71.0,2003.0,2003-10-26,7.0,8.0,26.335,PHI,"",NYJ,W 24-17,*,5,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,141,"",1,0.0%,"","",29,"",0,0,"",0,0,18,0,23,6.13,0,0,1,"",0,0,"","","",0,"",17,2,73.91,85.6,9.00,5.04,"","","","","","","","","","","","","","","","",""
72.0,2003.0,2003-11-02,8.0,9.0,26.342,PHI,@,ATL,W 23-16,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,312,"",1,0.0%,"","",10,"",0,0,"",0,0,22,0,33,9.45,0,0,0,"",0,0,"","","",0,"",21,2,63.64,104.6,11.00,10.06,"","","","","","","","","","","","","","","","",""
73.0,2003.0,2003-11-10,9.0,10.0,26.35,PHI,@,GNB,W 17-14,*,1,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,198,"",1,0.0%,"","",8,"",1,0,"",0,0,26,0,31,6.39,6,1,0,"",0,0,"","","",0,"",15,5,48.39,79.8,5.20,7.03,"","","","","","","","","","","","","","","","",""
74.0,2003.0,2003-11-16,10.0,11.0,26.356,PHI,"",NYG,W 28-10,*,0,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,314,"",2,0.0%,"","",0,"",0,0,"",0,0,0,0,30,10.47,0,0,0,"",0,0,"","","",0,"",24,4,80.00,132.5,0.00,11.80,"","","","","","","","","","","","","","","","",""
75.0,2003.0,2003-11-23,11.0,12.0,26.363,PHI,"",NOR,W 33-20,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,259,"",1,0.0%,"","",12,"",0,0,"",0,0,54,0,25,10.36,0,0,0,"",0,0,"","","",0,"",16,7,64.00,111.9,7.71,11.16,"","","","","","","","","","","","","","","","",""
76.0,2003.0,2003-11-30,12.0,13.0,27.005,PHI,@,CAR,W 25-16,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,182,"",1,0.0%,"","",23,"",0,0,"",0,0,6,0,26,7.00,0,0,1,"",0,0,"","","",0,"",18,2,69.23,85.7,3.00,6.04,"","","","","","","","","","","","","","","","",""
77.0,2003.0,2003-12-07,13.0,14.0,27.012,PHI,"",DAL,W 36-10,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,240,"",3,0.0%,"","",12,"",0,0,"",0,0,21,0,34,7.06,0,0,0,"",0,0,"","","",0,"",18,1,52.94,105.0,21.00,8.82,"","","","","","","","","","","","","","","","",""
78.0,2003.0,2003-12-15,14.0,15.0,27.02,PHI,@,MIA,W 34-27,*,1,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,236,"",0,0.0%,"","",0,"",1,0,"",0,0,14,0,27,8.74,6,1,1,"",0,0,"","","",0,"",15,8,55.56,69.4,1.75,7.07,"","","","","","","","","","","","","","","","",""
79.0,2003.0,2003-12-21,15.0,16.0,27.026,PHI,"",SFO,L 28-31,*,5,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,238,"",1,0.0%,"","",33,"",0,0,"",0,0,5,0,27,8.81,0,0,2,"",0,0,"","","",0,"",17,2,62.96,72.8,2.50,6.22,"","","","","","","","","","","","","","","","",""
80.0,2003.0,2003-12-27,16.0,17.0,27.032,PHI,@,WAS,W 31-7,*,0,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,1,1,242,-7.00,3,100.0%,-7.00,"",0,"",1,0,"",0,0,16,0,32,7.56,6,1,0,"",-7,0,"","","",0,"",23,3,71.88,124.7,5.33,9.44,"","","","","","","","","","","","","","","","",""
81.0,2004.0,2004-09-12,1.0,1.0,27.292,PHI,"",NYG,W 31-17,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,330,"",4,0.0%,"","",17,"",0,0,"",0,0,12,0,36,9.17,0,0,0,"",0,0,"","","",0,"",26,4,72.22,137.5,3.00,11.39,"","","","","","","","","","","","","","","","",""
82.0,2004.0,2004-09-20,2.0,2.0,27.3,PHI,"",MIN,W 27-16,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,245,"",2,0.0%,"","",19,"",1,0,"",0,0,24,0,28,8.75,6,1,0,"",0,0,"","","",0,"",19,3,67.86,118.9,8.00,10.18,"","","","","","","","","","","","","","","","",""
83.0,2004.0,2004-09-26,3.0,3.0,27.306,PHI,@,DET,W 30-13,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,356,"",2,0.0%,"","",13,"",1,2,1,0,1,-2,0,42,8.48,6,1,0,"",0,0,"","","",-6,"",29,5,69.05,110.8,-0.40,9.43,"","","","","","","","","","","","","","","","",""
84.0,2004.0,2004-10-03,4.0,4.0,27.313,PHI,@,CHI,W 19-9,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,237,"",1,0.0%,"","",15,"",0,0,"",0,0,2,0,38,6.24,0,0,1,"",0,0,"","","",0,"",24,1,63.16,78.5,2.00,5.58,"","","","","","","","","","","","","","","","",""
85.0,2004.0,2004-10-17,5.0,6.0,27.327,PHI,"",CAR,W 30-8,*,1,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,209,"",0,0.0%,"","",7,"",0,0,"",0,0,6,0,26,8.04,0,0,1,"",0,0,"","","",0,"",14,3,53.85,64.4,2.00,6.31,"","","","","","","","","","","","","","","","",""
86.0,2004.0,2004-10-24,6.0,7.0,27.334,PHI,@,CLE,W 34-31,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,376,"",4,0.0%,"","",9,"",0,0,"",0,0,28,0,43,8.74,0,0,1,"",0,0,"","","",0,"",28,2,65.12,114.1,14.00,9.56,"","","","","","","","","","","","","","","","",""
87.0,2004.0,2004-10-31,7.0,8.0,27.341,PHI,"",BAL,W 15-10,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,219,"",1,0.0%,"","",19,"",0,1,1,0,0,36,0,33,6.64,0,0,0,"",0,0,"","","",0,"",18,6,54.55,85.3,6.00,7.24,"","","","","","","","","","","","","","","","",""
88.0,2004.0,2004-11-07,8.0,9.0,27.348,PHI,@,PIT,L 3-27,*,4,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,109,"",0,0.0%,"","",19,"",0,0,"",0,0,0,0,24,4.54,0,0,1,"",0,0,"","","",0,"",15,0,62.50,55.7,"",2.67,"","","","","","","","","","","","","","","","",""
89.0,2004.0,2004-11-15,9.0,10.0,27.356,PHI,@,DAL,W 49-21,*,1,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,345,"",4,0.0%,"","",9,"",0,0,"",0,0,14,0,27,12.78,0,0,0,"",0,0,"","","",0,"",15,2,55.56,140.0,7.00,15.74,"","","","","","","","","","","","","","","","",""
90.0,2004.0,2004-11-21,10.0,11.0,27.362,PHI,"",WAS,W 28-6,*,4,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,222,"",4,0.0%,"","",14,"",0,1,1,0,0,33,0,26,8.54,0,0,1,"",0,0,"","","",0,"",18,4,69.23,118.9,8.25,9.88,"","","","","","","","","","","","","","","","",""
91.0,2004.0,2004-11-28,11.0,12.0,28.003,PHI,@,NYG,W 27-6,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,244,"",1,0.0%,"","",6,"",1,1,1,0,0,30,0,27,9.04,6,1,0,"",0,0,"","","",0,"",18,5,66.67,107.6,6.00,9.78,"","","","","","","","","","","","","","","","",""
92.0,2004.0,2004-12-05,12.0,13.0,28.01,PHI,"",GNB,W 47-17,*,4,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,464,"",5,0.0%,"","",15,"",0,1,1,0,0,0,0,43,10.79,0,0,0,"",0,0,"","","",0,"",32,0,74.42,147.8,"",13.12,"","","","","","","","","","","","","","","","",""
93.0,2004.0,2004-12-12,13.0,14.0,28.017,PHI,@,WAS,W 17-14,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,260,"",1,0.0%,"","",15,"",0,1,0,0,0,8,0,38,6.84,0,0,1,"",0,0,"","","",0,"",21,2,55.26,74.5,4.00,6.18,"","","","","","","","","","","","","","","","",""
94.0,2004.0,2004-12-19,14.0,15.0,28.024,PHI,"",DAL,W 12-7,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,223,"",1,0.0%,"","",15,"",0,1,1,0,0,29,0,35,6.37,0,0,2,"",0,0,"","","",0,"",20,4,57.14,62.0,7.25,4.37,"","","","","","","","","","","","","","","","",""
95.0,2004.0,2004-12-27,15.0,16.0,28.032,PHI,@,STL,L 7-20,*,0,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,36,"",1,0.0%,"","",0,"",0,0,"",0,0,0,0,3,12.00,0,0,0,"",0,0,"","","",0,"",3,0,100.00,156.2,"",18.67,"","","","","","","","","","","","","","","","",""
97.0,2005.0,2005-09-12,1.0,1.0,28.291,PHI,@,ATL,L 10-14,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,257,"",1,0.0%,"","",7,"",0,2,0,0,0,0,0,45,5.71,0,0,1,"",0,0,"","","",-13,"",24,1,53.33,68.5,0.00,5.16,"","","","","","","","","","","","","","","","",""
98.0,2005.0,2005-09-18,2.0,2.0,28.297,PHI,"",SFO,W 42-3,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,342,"",5,0.0%,"","",15,"",0,1,1,0,0,0,0,29,11.79,0,0,0,"",0,0,"","","",0,"",23,0,79.31,155.4,"",15.24,"","","","","","","","","","","","","","","","",""
99.0,2005.0,2005-09-25,3.0,3.0,28.304,PHI,"",OAK,W 23-20,*,1,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,365,"",2,0.0%,"","",0,"",0,0,"",0,0,8,0,52,7.02,0,0,1,"",0,0,"","","",0,"",30,3,57.69,84.2,2.67,6.92,"","","","","","","","","","","","","","","","",""
100.0,2005.0,2005-10-02,4.0,4.0,28.311,PHI,@,KAN,W 37-31,*,1,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,369,"",3,0.0%,"","",1,"",0,1,0,0,1,-1,0,48,7.69,0,0,1,"",0,0,"","","",0,"",33,4,68.75,103.6,-0.25,8.00,"","","","","","","","","","","","","","","","",""
101.0,2005.0,2005-10-09,5.0,5.0,28.318,PHI,@,DAL,L 10-33,*,4,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,131,"",0,0.0%,"","",35,"",0,0,"",0,0,2,0,26,5.04,0,0,0,"",0,0,"","","",0,"",13,2,50.00,64.7,1.00,5.04,"","","","","","","","","","","","","","","","",""
102.0,2005.0,2005-10-23,6.0,7.0,28.332,PHI,"",SDG,W 20-17,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,287,"",1,0.0%,"","",25,"",0,0,"",0,0,-1,0,54,5.31,0,0,2,"",0,0,"","","",0,"",35,4,64.81,69.0,-0.25,4.02,"","","","","","","","","","","","","","","","",""
103.0,2005.0,2005-10-30,7.0,8.0,28.339,PHI,@,DEN,L 21-49,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,283,"",3,0.0%,"","",11,"",0,1,0,0,1,13,0,34,8.32,0,0,2,"",0,0,"","","",0,"",12,3,35.29,71.1,4.33,7.44,"","","","","","","","","","","","","","","","",""
104.0,2005.0,2005-11-06,8.0,9.0,28.346,PHI,@,WAS,L 10-17,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,304,"",1,0.0%,"","",13,"",0,1,0,0,0,12,0,35,8.69,0,0,1,"",0,0,"","","",-3,"",22,3,62.86,88.3,4.00,7.97,"","","","","","","","","","","","","","","","",""
105.0,2005.0,2005-11-14,9.0,10.0,28.354,PHI,"",DAL,L 20-21,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,169,"",0,0.0%,"","",5,"",1,2,0,0,1,22,0,34,4.97,6,1,1,"",0,0,"","","",-2,"",19,5,55.88,57.1,4.40,3.65,"","","","","","","","","","","","","","","","",""
113.0,2006.0,2006-09-10,1.0,1.0,29.289,PHI,@,HOU,W 24-10,*,1,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,314,"",3,0.0%,"","",3,"",0,0,"",0,0,7,0,35,8.97,0,0,1,"",0,0,"","","",0,"",24,4,68.57,113.3,1.75,9.40,"","","","","","","","","","","","","","","","",""
114.0,2006.0,2006-09-17,2.0,2.0,29.296,PHI,"",NYG,L 24-30,*,1,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,350,"",2,0.0%,"","",6,"",0,0,"",0,0,31,0,45,7.78,0,0,0,"",0,0,"","","",0,"",27,4,60.00,99.3,7.75,8.67,"","","","","","","","","","","","","","","","",""
115.0,2006.0,2006-09-24,3.0,3.0,29.303,PHI,@,SFO,W 38-24,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,296,"",2,0.0%,"","",30,"",0,0,"",0,0,1,0,33,8.97,0,0,0,"",0,0,"","","",0,"",18,3,54.55,105.1,0.33,10.18,"","","","","","","","","","","","","","","","",""
116.0,2006.0,2006-10-02,4.0,4.0,29.311,PHI,"",GNB,W 31-9,*,4,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,288,"",2,0.0%,"","",32,"",2,1,1,0,0,47,0,30,9.60,12,2,0,"",0,0,"","","",-2,"",16,5,53.33,108.7,9.40,10.93,"","","","","","","","","","","","","","","","",""
117.0,2006.0,2006-10-08,5.0,5.0,29.317,PHI,"",DAL,W 38-24,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,354,"",2,0.0%,"","",23,"",1,1,1,0,0,1,0,33,10.73,6,1,0,"",0,0,"","","",0,"",18,1,54.55,112.4,1.00,11.94,"","","","","","","","","","","","","","","","",""
118.0,2006.0,2006-10-15,6.0,6.0,29.324,PHI,@,NOR,L 24-27,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,247,"",2,0.0%,"","",21,"",0,0,"",0,0,0,0,32,7.72,0,0,1,"",0,0,"","","",0,"",19,0,59.38,91.5,"",7.56,"","","","","","","","","","","","","","","","",""
119.0,2006.0,2006-10-22,7.0,7.0,29.331,PHI,@,TAM,L 21-23,*,1,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,302,"",3,0.0%,"","",4,"",0,1,0,0,1,76,0,35,8.63,0,0,3,"",0,0,"","","",-1,"",22,6,62.86,83.3,12.67,6.49,"","","","","","","","","","","","","","","","",""
120.0,2006.0,2006-10-29,8.0,8.0,29.338,PHI,"",JAX,L 6-13,*,4,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,161,"",0,0.0%,"","",19,"",0,0,"",0,0,37,0,34,4.74,0,0,0,"",0,0,"","","",0,"",18,5,52.94,65.9,7.40,4.74,"","","","","","","","","","","","","","","","",""
121.0,2006.0,2006-11-12,9.0,10.0,29.352,PHI,"",WAS,W 27-3,*,1,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,257,"",2,0.0%,"","",2,"",0,0,"",0,0,12,0,26,9.88,0,0,0,"",0,0,"","","",0,"",12,4,46.15,107.4,3.00,11.42,"","","","","","","","","","","","","","","","",""
122.0,2006.0,2006-11-19,10.0,11.0,29.359,PHI,"",TEN,L 13-31,*,0,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,78,"",0,0.0%,"","",0,"",0,0,"",0,0,0,0,13,6.00,0,0,1,"",0,0,"","","",0,"",6,0,46.15,33.5,"",2.54,"","","","","","","","","","","","","","","","",""
129.0,2007.0,2007-09-09,1.0,1.0,30.288,PHI,@,GNB,L 13-16,*,1,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,184,"",1,0.0%,"","",4,"",0,0,"",0,0,9,0,33,5.58,0,0,1,"",0,0,"","","",0,"",15,4,45.45,60.7,2.25,4.82,"","","","","","","","","","","","","","","","",""
130.0,2007.0,2007-09-17,2.0,2.0,30.296,PHI,"",WAS,L 12-20,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,240,"",0,0.0%,"","",14,"",0,0,"",0,0,15,0,46,5.22,0,0,0,"",0,0,"","","",0,"",28,2,60.87,74.5,7.50,5.22,"","","","","","","","","","","","","","","","",""
131.0,2007.0,2007-09-23,3.0,3.0,30.302,PHI,"",DET,W 56-21,*,1,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,381,"",4,0.0%,"","",5,"",0,1,1,0,0,7,0,26,14.65,0,0,0,"",0,0,"","","",0,"",21,3,80.77,158.3,2.33,17.73,"","","","","","","","","","","","","","","","",""
132.0,2007.0,2007-09-30,4.0,4.0,30.309,PHI,@,NYG,L 3-16,*,12,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,138,"",0,0.0%,"","",62,"",0,3,1,0,0,4,0,31,4.45,0,0,0,"",0,0,"","","",-5,"",15,4,48.39,61.0,1.00,4.45,"","","","","","","","","","","","","","","","",""
133.0,2007.0,2007-10-14,5.0,6.0,30.323,PHI,@,NYJ,W 16-9,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,278,"",1,0.0%,"","",16,"",0,0,"",0,0,3,0,35,7.94,0,0,1,"",0,0,"","","",0,"",22,2,62.86,85.2,1.50,7.23,"","","","","","","","","","","","","","","","",""
134.0,2007.0,2007-10-21,6.0,7.0,30.33,PHI,"",CHI,L 16-19,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,226,"",1,0.0%,"","",15,"",0,0,"",0,0,18,0,34,6.65,0,0,0,"",0,0,"","","",0,"",21,2,61.76,91.1,9.00,7.24,"","","","","","","","","","","","","","","","",""
135.0,2007.0,2007-10-28,7.0,8.0,30.337,PHI,@,MIN,W 23-16,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,333,"",1,0.0%,"","",10,"",0,0,"",0,0,13,0,36,9.25,0,0,0,"",0,0,"","","",0,"",23,3,63.89,103.1,4.33,9.81,"","","","","","","","","","","","","","","","",""
136.0,2007.0,2007-11-04,8.0,9.0,30.344,PHI,"",DAL,L 17-38,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,264,"",1,0.0%,"","",14,"",0,1,1,0,0,1,0,46,5.74,0,0,2,"",0,0,"","","",0,"",27,1,58.70,64.0,1.00,4.22,"","","","","","","","","","","","","","","","",""
137.0,2007.0,2007-11-11,9.0,10.0,30.351,PHI,@,WAS,W 33-25,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,251,"",4,0.0%,"","",11,"",0,1,1,0,0,37,0,28,8.96,0,0,0,"",0,0,"","","",0,"",20,7,71.43,138.5,5.29,11.82,"","","","","","","","","","","","","","","","",""
138.0,2007.0,2007-11-18,10.0,11.0,30.358,PHI,"",MIA,W 17-7,*,0,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,34,"",0,0.0%,"","",0,"",0,0,"",0,0,28,0,11,3.09,0,0,2,"",0,0,"","","",0,"",3,2,27.27,0.4,14.00,-5.09,"","","","","","","","","","","","","","","","",""
141.0,2007.0,2007-12-09,13.0,14.0,31.014,PHI,"",NYG,L 13-16,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,179,"",1,0.0%,"","",14,"",0,0,"",0,0,11,0,30,5.97,0,0,0,"",0,0,"","","",0,"",20,4,66.67,93.6,2.75,6.63,"","","","","","","","","","","","","","","","",""
142.0,2007.0,2007-12-16,14.0,15.0,31.021,PHI,@,DAL,W 10-6,*,4,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,208,"",1,0.0%,"","",27,"",0,1,0,0,0,53,0,41,5.07,0,0,0,"",0,0,"","","",0,"",23,9,56.10,78.1,5.89,5.56,"","","","","","","","","","","","","","","","",""
143.0,2007.0,2007-12-23,15.0,16.0,31.028,PHI,@,NOR,W 38-23,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,263,"",3,0.0%,"","",12,"",0,2,1,0,0,37,0,35,7.51,0,0,0,"",0,0,"","","",0,"",24,6,68.57,119.1,6.17,9.23,"","","","","","","","","","","","","","","","",""
144.0,2007.0,2007-12-30,16.0,17.0,31.035,PHI,"",BUF,W 17-9,*,4,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,345,"",1,0.0%,"","",23,"",0,0,0,0,0,0,0,41,8.41,0,0,1,"",0,0,"","","",0,"",29,1,70.73,94.1,0.00,7.80,"","","","","","","","","","","","","","","","",""
145.0,2008.0,2008-09-07,1.0,1.0,31.287,PHI,"",STL,W 38-3,*,0,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,361,"",3,0.0%,"","",0,"",0,0,"",0,0,3,0,33,10.94,0,0,0,"",0,0,"","","",0,"",21,1,63.64,131.0,3.00,12.76,"","","","","","","","","","","","","","","","",""
146.0,2008.0,2008-09-15,2.0,2.0,31.295,PHI,@,DAL,L 37-41,*,4,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,281,"",1,0.0%,"","",22,"",0,2,1,0,0,20,0,37,7.59,0,0,0,"",0,0,"","","",-10,"",25,5,67.57,99.0,4.00,8.14,"","","","","","","","","","","","","","","","",""
147.0,2008.0,2008-09-21,3.0,3.0,31.301,PHI,"",PIT,W 15-6,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,196,"",1,0.0%,"","",19,"",0,0,"",0,0,-2,0,35,5.60,0,0,1,"",0,0,"","","",0,"",24,2,68.57,80.2,-1.00,4.89,"","","","","","","","","","","","","","","","",""
148.0,2008.0,2008-09-28,4.0,4.0,31.308,PHI,@,CHI,L 20-24,*,3,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,262,"",1,0.0%,"","",25,"",0,0,"",0,0,-5,0,41,6.39,0,0,1,"",0,0,"","","",0,"",25,2,60.98,77.5,-2.50,5.78,"","","","","","","","","","","","","","","","",""
149.0,2008.0,2008-10-05,5.0,5.0,31.315,PHI,"",WAS,L 17-23,*,0,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,196,"",0,0.0%,"","",0,"",0,0,"",0,0,0,0,29,6.76,0,0,0,"",0,0,"","","",0,"",17,0,58.62,79.1,"",6.76,"","","","","","","","","","","","","","","","",""
150.0,2008.0,2008-10-12,6.0,6.0,31.322,PHI,@,SFO,W 40-26,*,0,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,280,"",2,0.0%,"","",0,"",0,0,"",0,0,4,0,36,7.78,0,0,1,"",0,0,"","","",0,"",23,1,63.89,94.7,4.00,7.64,"","","","","","","","","","","","","","","","",""
151.0,2008.0,2008-10-26,7.0,8.0,31.336,PHI,"",ATL,W 27-14,*,2,"","","","","","","","","","","","",Donovan McNabb,1976-11-25,0,0,253,"",0,0.0%,"","",13,"",1,1,1,0,0,25,0,34,7.44,6,1,0,"",0,0,"","","",0,"",19,6,55.88,79.7,4.17,7.44,"","","","","","","","","","","","","","","","",""
